"Product Name","SKU","Collection","Sipsy Price","Competitor Low Price","Competitor Low URL","Competitor Median Price","Competitor Median URL","Competitor High Price","Competitor High URL","Price Diff vs Low","Price Diff vs Median","Notes"
"Grand Mayan Tequila Ultra Añejo - 750ml","","","94.99","94.89","https://bestbuyliquors.com/grand-mayan-ultra-tequila","220.98","https://www.winex.com/grand-mayan-tequila-ultra-a-ejo.html","269.99","https://qualityliquorstore.com/products/grand-mayan-ultra-anejo-limited-edition-tequila","0.1","-125.99","Prices from various retailers; no results from Amazon, Vivino, or Liquor.com. Lowest from Best Buy Liquors, median approximated from available prices (94.89, 104.99/114.99, 220.98, 229.99, 269.99), highest from Quality Liquor Store. Total Wine lists product but no price visible."
"Grand Mayan Silver Tequila - 750ml","","","59.99","63.0","https://norfolkwineandspirits.com/shop/grand-mayan-silver-tequila/","74.99","https://www.grandislandwineandspirits.com/collections/tequila/products/grand-mayan-silver-tequila-750ml","79.99","https://luekensliquors.com/products/grand-mayan-silver-tequila-7","-3.01","-15.0","Prices for 750ml from various retailers; Total Wine [9] lacks specific price; Amazon, Vivino, Liquor.com not in results. Lowest from Norfolk Wine & Spirits[2], median approx from available 750ml prices (63,69.99,69.99,74.99,79.99,79.99)[2][4][7][6][5][8], highest tied at Luekens[5]. Avg ex-tax $74[1]."
"Gran Patrón Platinum - 750ml","","","249.99","179.99","https://shopsk.com/products/gran-patron-platinum-tequila","199.99","https://www.thewinestop.com/blog/patron-tequila-price-guide/","249.99","https://siptequila.com/products/gran-patron-platinum-silver-tequila","70.0","50.0","Prices from various online retailers (not limited to Amazon, Total Wine, Vivino, Liquor.com as none listed); range $179.99-$249.99 for 750ml. Median approximated from available data points."
"Gran Malo Spicy Tamarindo - 750ml","","","21.99","9.95","https://theliquorbros.com/products/gran-malo-spicy-tamarindo-liqueur-750-ml","19.99","https://liquorfreight.com/es/products/gran-malo-spicy-tamarindo-tequila-750ml","26.99","https://www.finewinehouse.com/gran-malo-spicy-tamarindo-tequila-750ml.html","12.04","2.0","Prices from various retailers; Total Wine, Amazon, Vivino, Liquor.com had no listed prices. Lowest appears promotional. Multiple sites at $19.99."
"Gran Malo Spicy Tamarindo - 50ml (10 pk)","","","21.99","9.95","https://theliquorbros.com/products/gran-malo-spicy-tamarindo-liqueur-10-pack-x-50-ml","22.99","https://www.miralomamarket.com/products/gran-malo-spicy-tamarindo-tequila-liqueur-miniature-10-x-50-ml-shots","34.99","https://dramfellows.com/products/gran-malo-spicy-tamarindo-tequila-50ml-10pack","12.04","-1.0","Prices from various online retailers (not limited to Amazon, Total Wine, Vivino, Liquor.com as none found there). Extracted current sale prices where available: $9.95[6], $19.99[1][2][10], $22.99[3][9], $35.99[4], $34.99[7]. Median from sorted unique values."
"Gran Coramino Reposado Cristalino - 750ml","","","55.99","35.78","https://specsonline.com/shop/spirits/gran-coramino-tequila-reposado-cristalino/","52.99","https://www.binnys.com/spirits/tequila/gran-coramino-reposado-cristalino-tequila-128588/","59.99","https://kegnbottle.com/products/gran-coramino-reposado-cristalino-by-kevin-hart-750-ml","20.21","3.0","Prices from Spec's ($35.78), Best Buy Liquors ($44.89), Binny's ($52.99), Keg N Bottle ($59.99). No prices found on Amazon, Vivino, Liquor.com, or Total Wine in results. Wine-Searcher avg $56 ex-tax."
"Gran Coramino Añejo - 750ml","","","99.99","51.99","https://flaviar.com/products/gran-coramino-anejo-tequila-750","89.0","https://woodencork.com/collections/gran-coramino","102.99","https://topshelfwineandspirits.com/products/gran-coramino-anejo-tequila","48.0","10.99","Prices from search results (Flaviar $51.99/$96.99, ABC $59.99, Caskers $66.99, Wooden Cork $89, Keg N Bottle $99.99, Top Shelf $102.99). No prices found from Amazon, Vivino, or Liquor.com. Total Wine listing lacks price. Median approximated from available prices."
"General Gorostieta High-Proof Tequila Blanco - 750ml","","","86.99","54.95","https://elcerritoliquor.com/products/tequila-general-gorostieta-blanco-750ml","64.99","https://www.liquorcave.com/products/general-gorostieta-blanco-tequila","80.99","https://unwindbottleshop.com/products/tequila-general-gorostieta-blanco-104pf-750ml","32.04","22.0","Prices from various retailers; no exact matches found on Amazon, Total Wine, Vivino, or Liquor.com. High-proof (104pf) variants noted at $80.99 [5] and $75.00 [7]. Median calculated from available 750ml Blanco prices."
"G4 ArteNOM Primo 1860 Blanco Tequila 3-Pack","","","169.99","","","","","","","","","Search results contain only one confirmed price for G4 ArteNOM Primo 1860 Blanco Tequila 3-Pack: $169.99 (sale price, regular $199.99) from Sipsy[4]. The requested retailers (Amazon, Total Wine, Vivino, Liquor.com) are not represented in the search results with pricing for this specific product. Additional price data from the specified retailers is required to calculate lowest, median, and highest prices."
"G4 Tequila Extra Anejo - 750ml (Signed Bottle)","","","199.99","103.49","https://cwspirits.com/collections/g4-tequila","189.0","https://siptequila.com/collections/g4-tequila-family/extra-anejo","499.99","https://g4tequilas.com/g4-tequila-releases-6-year-extra-anejo/","96.5","10.99","Prices from various online retailers for G4 Tequila Extra Anejo 750ml (standard and 5/6-year variants); no direct listings found on Amazon, Total Wine, Vivino, or Liquor.com. Lowest from cwspirits.com (sale $103.49), median averaged from available (~$189), highest official 6-year retail. Total Wine mentions state min $139.99 for Extra Anejo."
"G4 Tequila Blanco de Madera - 750ml","","","84.99","45.0","https://www.vintorica.com/product/g4-blanco-de-madera-tequila-750ml/","45.0","https://www.vintorica.com/product/g4-blanco-de-madera-tequila-750ml/","45.0","https://www.vintorica.com/product/g4-blanco-de-madera-tequila-750ml/","39.99","39.99","No prices found from specified retailers (Amazon, Total Wine, Vivino, Liquor.com); only Vintorica result available with current price $45.00 (original $89.99)."
"G4 Blanco 108 High-Proof Tequila - 750ml","","","59.99","54.99","https://www.hiproof.com/products/g4-tequila-blanco-2024-release-750ml","68.99","https://www.totalwine.com/spirits/tequila/blancosilver/g4-tequila-blanco-high-proof-108/p/2126238213","109.99","https://kegnbottle.com/products/g4-blanco-xm-edition-108-overproof-tequila-750-ml-copy","5.0","-9.0","Prices from available retailers (sale prices used where applicable). Total Wine lists product but no price in snippet. No results from Amazon, Vivino, or Liquor.com. XM Edition may be variant."
"G4 7-Year Extra Añejo Tequila - 750ml","","","999.99","385","https://www.wine-searcher.com/find/g+four+tequila+extra+anejo+jalisco+mexico","650","https://sftequilashop.com/products/g4-7-year-extra-anejo-750-ml","730","https://raretequilas.com/collections/vendors?q=g4","614.99","349.99","Prices from Wine-Searcher (avg ex-tax $385[1]), Spec's ($473.67[2]), Best Buy Liquors ($599.89[3]), Rare Tequilas ($729.95[4]), SF Tequila Shop ($650[5]). Total Wine lists product but no price shown[6]. Sorted available prices: 385, 473.67, 599.89, 650, 729.95. Median is middle value 650."
"Fuenteseca 7-Year-Old Reserva Añejo Tequila - 750ml","","","279.99","198.95","https://elcerritoliquor.com/products/fuenteseca-reserva-extra-anejo-7-year-750ml","269","https://dewinespot.co/products/fuenteseca-tequila-7-year-old-reserva-extra-anejo-tequila","299","https://siptequila.com/products/fuenteseca-reserva-extra-anejo-7-year","81.04","10.99","Prices from various retailers (El Cerrito Liquor, De Wine Spot, Sip Tequila, Binny's, SFWTC); no current listings found on Amazon, Total Wine, Vivino, or Liquor.com. Average ex-tax $272 per Wine-Searcher. Some items unavailable or on sale."
"Fortaleza Reposado Winter Blend 2023 - 750ml","","","489.99","109.99","https://www.totalwine.com/spirits/tequila/reposado/fortaleza-reposado-winter-blend/p/227559750","595.0","https://pstreetwines.com/product/fortaleza-reposado-winter-blend-2023-limited-edition/","699.99","https://whiskeycaviar.com/products/fortaleza-reposado-winter-blend-2023","380.0","-105.01","Prices extracted from search results; Total Wine lists $109.99 but notes out of stock and price may vary by store. No prices found from Amazon, Vivino, or Liquor.com in results. Sorted from: 109.99[4], 159.95[9], 399.99[1], 595[3], 689.97[2], 699.99[6]. Median from 6 prices."
"Exotico Reposado Tequila - 750ml","","","17.99","12.99","https://www.bourbonbanter.com/tequila-exotico-review/","19","https://www.wine-searcher.com/find/exotic+tequila+reposado+jalisco+mexico/1/usa-co","39.99","https://craftshack.com/products/exotico-reposado-tequila","5.0","-1.01","Prices from various retailers; Total Wine listing lacks specific price. Lowest from local Indianapolis (Bourbon Banter), avg ex-tax $19 (Wine-Searcher), highest from CraftShack. El Cerrito shows discounted $189.95 (likely error/outlier for 750ml). No prices found for Amazon, Vivino, Liquor.com."
"Exotico Blanco Tequila - 750ml","","","17.99","19","https://www.wine-searcher.com/find/exotic+tequila+blanco+jalisco+mexico","22.99","https://www.caskers.com/exotico-blanco-tequila/","31.99","https://costplusliquors.com/products/exotico-tequila-blanco-750ml","-1.01","-5.0","Prices from various retailers; Wine-Searcher avg $19 ex-tax (750ml), Cost Plus $31.99 (750ml sale), Caskers $22.99 (size unspecified but product is 750ml), Marketview $21.49 (1L). Total Wine and others lack specific prices. European prices in EUR excluded."
"Espolón Reposado Tequila - 750ml","","","33.99","23.99","https://www.totalwine.com/spirits/tequila/reposado/espolon-reposado-tequila/p/96444750","30.99","https://applejack.com/Espolon-Reposado-Tequila-750-ml","35.99","https://www.elevatedbws.com/espolon-reposado-tequila-750ml.html","10.0","3.0","Prices from Total Wine ($23.99), Applejack ($30.99), Lisa's ($31.99), Purdy's (from $30.79), Elevated ($35.99). No prices found from Amazon, Vivino, or Liquor.com in results; Wine-Searcher avg $31 ex-tax."
"Espolón Añejo Tequila - 750ml","","","36.99","32.6","https://specsonline.com/shop/spirits/espolon-tequila-anejo-6-case/","43.0","https://www.wine-searcher.com/find/espolon+tequila+anejo+jalisco+mexico","466.0","https://www.jebsenwinesandspirits.com/products/espolon-anejo-tequila-750ml","4.39","-6.01","Prices from Spec's ($32.60 USD), Wine-Searcher avg ($43 ex-tax USD), Jebsen ($466 HKD ~$60 USD). No prices found from Amazon, Vivino, Liquor.com, or Total Wine. International currencies converted approximately; check retailers for current USD pricing and availability."
"Entremanos High-Proof Blanco Tequila - 750ml","","","79.99","79.99","https://www.oldtowntequila.com/entremanos-tequila/","85.99","https://tastersclub.com/products/entremanos-tequila-blanco-high-proof","89.99","https://kegnbottle.com/products/entremanos-high-proof-tequila-blanco-750-ml","0.0","-6.0","Prices from various retailers; Total Wine [10] lacks listed price. Lowest from Old Town Tequila (700ml). Multiple 750ml listings at $80-$89.99. Median calculated from available prices: 79.99, 80, 84.99, 85.99, 87.97, 89.99."
"El Tesoro Mundial Collection Basil Hayden Edition Reposado Tequila - 750ml","","","169.99","169.99","https://kegnbottle.com/products/el-tesoro-reposado-mundial-collection-basil-hayden-tequila-750-ml","179.99","https://www.thebarreltap.com/products/el-tesoro-mundial-collection-tequila-reposado-basil-hayden","194.99","https://www.passionspirits.com/el-tesoro-mundial-basil-hayden","0.0","-10.0","Prices from available retailers: $169.99 [2], $175.99 [6], $179.99 [1], $194.99 [8]. No prices found on Amazon, Vivino, or Liquor.com in results; Total Wine listed without price [9]."
"El Tesoro Extra Añejo Tequila - 750ml","","","129.99","104.99","https://www.hiproof.com/products/el-tesoro-extra-anejo-tequila","129.99","https://kegnbottle.com/products/el-tesoro-extra-anejo-tequila-750ml-1","169.99","https://siptequila.com/products/el-tesoro-extra-anejo-tequila","25.0","0.0","Prices from search results for standard El Tesoro Extra Añejo 750ml (not special editions like Paradiso or Anniversary). Specified retailers (Amazon, Total Wine, Vivino, Liquor.com) had no direct price data in results; used available online retailer prices. Total Wine lists product but no explicit price[7]. Average ex-tax ~$149[1]."
"El Tequíleño Still Strength Blanco Tequila - 750ml","","","49.99","49.99","https://sipsy.com/products/el-tequileno-still-strength-blanco-tequila-750ml","55.99","https://www.oldtowntequila.com/el-tequileno/","69.99","https://siptequila.com/products/el-tequileno-still-strength-blanco","0.0","-6.0","Prices from various online retailers; Total Wine listing lacks specific price in results. No data from Amazon, Vivino, or Liquor.com. Lowest and another at $49.99 (Sipsy, Rare Tequilas), median from available distinct sale prices."
"El Tequileño Reposado Rare Tequila - 750ml","","","189.99","184.99","https://www.kingswineandspirits.com/products/el-tequileno-reposado-rare-tequila-750ml","200.0","https://sftequilashop.com/products/el-tequileno-reposado-rare-750ml","219.99","https://www.passionspirits.com/el-tequileno-tequila-reposado-rare","5.0","-10.01","Prices from various online retailers (750ml bottles in USD where possible; excludes non-USD and ex-tax averages; no results from Amazon, Total Wine, Vivino, or Liquor.com)"
"El Tequileño Reposado & Gran Reserva Reposado - 2pk","","","79.99","54.99","https://www.totalwine.com/spirits/tequila/reposado/el-tequileno-gran-reserva-reposado-tequila/p/231678750","60","","66","https://www.wine-searcher.com/find/el+tequileno+grand+rsrv+tequila+reposado+jalisco+mexico/1/switzerland","25.0","19.99","No prices found for the exact 'El Tequileño Reposado & Gran Reserva Reposado - 2pk' bundle on Amazon, Total Wine, Vivino, or Liquor.com. Prices reflect single 750ml bottles of El Tequileño Gran Reserva Reposado from available retailers. Total Wine lists $54.99; Wine-Searcher averages $54-$66 ex-tax. No Amazon, Vivino, or Liquor.com results for this product."
"El Tequileño Platinum Blanco Gran Reserva Reposado and Gran Reserva Añejo - 3-Pack","","","189.99","189.99","https://sipsy.com/products/el-tequileno-platinum-blanco-gran-reserva-reposado-and-gran-reserva-anejo-3pk","189.99","https://sipsy.com/products/el-tequileno-platinum-blanco-gran-reserva-reposado-and-gran-reserva-anejo-3pk","264.99","https://bottlebuzz.com/products/gran-patron-tequila-platinum-el-tequileno-tequila-reposado-gran-reserva-bundle","0.0","0.0","Only two exact matches for the 3-pack found; others are different bundles, dual packs, or single bottles. Specified retailers (Amazon, Total Wine, Vivino, Liquor.com) had no results. Prices in USD.[1][2]"
"El Tequileño Platinum Blanco Tequila - 750ml","","","45.99","25","https://www.totalwine.com/spirits/tequila/blancosilver/el-tequileno-platinum-blanco-tequila/p/231679750","49.99","https://www.hitimewine.net/el-tequileno-tequila-platinum-blanco-40-750ml-nom-1108-additive-free-102682","56.99","https://kegnbottle.com/products/el-tequileno-platino-750-ml","20.99","-4.0","Prices from various retailers; Total Wine user-reported $25 (retail listed $53.99)[5]; no current Amazon/Vivino/Liquor.com listings found. Non-US prices excluded (e.g., €57.57[6]). Sale prices used where available."
